app_name,id,developer,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year
Mighty Switch Force! Academy,350210,WayForward,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
Days Under Custody,412730,Abraham Carreola,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Heroes Never Lose: Professor Puzzler's Perplexing Ploy,342530,Magic Pants,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Indivisible Prototype Demo,421830,Lab Zero Games,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
Idle Civilization,418910,Very Simple Idea Studios,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2015
Goblin Defenders: Steel‘n’ Wood,416310,Alawar Entertainment,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
Umihara Kawase Shun: Steam Edition,384700,Studio Saizensen,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Super Snow Fight,365090,Patrick God,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
ABD - Legacy Edition,388030,"Robert Bonner,Boris Blosse,Jack Hanley,Ben Rawles",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2015
Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,403700,"Ben 'Yahtzee' Croshaw,Collected Worlds",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Chaos Reborn Demo,419060,Snapshot Games Inc.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
Switch Galaxy Ultra,359060,Atomicom Limited,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2015
Switch Galaxy Ultra Music Pack 1,381191,Atomicom Limited,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2015
Freedom Poopie - Original Soundtrack,411050,Electroplasmatic Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Freedom Poopie,400130,Electroplasmatic Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Home Design 3D,420000,Anuman Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
A Study in Steampunk: Choice by Gaslight,421630,Hosted Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
A Study in Steampunk: Choice by Gaslight Demo,421640,Hosted Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
Sentinels of the Multiverse - Mini-Pack 2,410480,Handelabra Games Inc.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
Vendetta - Curse of Raven's Cry,386280,Reality Pump Studios,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
Tactical Soccer The New Season,400380,EGCL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2015
Emily is Away,417860,Kyle Seeley,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2015
Entropy Rising,334830,Autotivity Entertainment,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
12 is Better Than 6,410110,Ink Stains Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Tabletop Simulator - Euphoria: Build a Better Dystopia,417300,"Berserk Games,Stonemaier Games",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2015
Empires Of Creation,412250,Bundle Of Sticks Studios,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2018
Time Tenshi,420950,Silver Cow Studio,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
Draft Day Sports College Basketball 3,413460,Wolverine Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2015
Terraformer Expedition to Mars,298220,"Vermont Software Studios,LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014
Arevan - Official Guide,386130,Overcloud9,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
The Tape,387930,Kazakov Oleg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Robotpencil Presents: Design Core Principles,413940,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Tales of Zestiria - Additional Chapter: Alisha's Story,382470,BANDAI NAMCO Studio Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
Tick Tock Isle Demo,418840,Squiddershins,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Robotpencil Presents: Character Illustration - Fantasy,413930,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Tick Tock Isle,418440,Squiddershins,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Angels That Kill,383240,Rising Sun Interactive,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Signal to Noise,380210,Solanimus Inc.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Nusakana,401290,Studio Namaapa,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
The Consuming Shadow,403830,Ben 'Yahtzee' Croshaw,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Thea: The Awakening,378720,MuHa Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
Wildlife Camp,338630,b-alive gmbh,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2010
Hard West,307670,CreativeForge Games,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
Chronicles of a Dark Lord: Rhapsody Clash,418310,Kisareth Studios,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
Shoot 1UP - Soundtrack,408150,Mommy's Best Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
hocus,418040,"Yunus Ayyildiz,Sho Ohhira",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Weapon of Choice - Soundtrack,408160,Mommy's Best Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Hoyle Official Card Games,397420,Webfoot Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Chronicles of the Witches and Warlocks,396850,8Floor,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
EverQuest : The Broken Mirror,420390,Daybreak Game Company,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2015
Rescue Team 5,416320,Rionix,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
Assassin's Creed Syndicate - Steampunk Pack,407470,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Assassin's Creed Syndicate - Steampunk Outfit for Evie,407472,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Assassin's Creed Syndicate - Victorian Legends pack,407471,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Assassin's Creed® Syndicate,368500,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
Assassin's Creed Syndicate - Victorian Legends Outfit for Jacob,407473,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Dr. Bulbaceous,388540,Wetgenes,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
"Train Simulator: LMS Coronation Class ""Duchess of Hamilton"" Loco Add-On",325989,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
Scourge of War: Waterloo,369390,NorbSoftDev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015
Rack N Ruin - Soundtrack,400600,LifeSpark Entertainment,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
Heresy,416160,dark made games,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
Dungeon Kingdom: Sign of the Moon,329040,Hydro Games,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
True Lover's Knot Soundtrack,420250,Sapphire Dragon Productions,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
Ticket to Ride - India,350270,Days of Wonder,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
Yohjo Simulator,415950,DEADFACTORY,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
EverQuest II : Terrors of Thalumbra,420410,Daybreak Game Company,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2015
Cross Set,415400,Cuveet Story,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
LeftWay Demo,417420,Tongsun,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
GOCCO OF WAR,346730,"peakvox,O-TWO inc.",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Highschool Romance,398100,Dharker Studio,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
VRC PRO Electric 1:8 Buggy,419980,Virtual Racing Industries Ltd.,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2015
Back to Dinosaur Island,412940,Crytek,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015
FSX: Steam Edition - Grumman EA-6B Prowler Add-On,379243,Virtavia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
Demented,418000,VisualTech48,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
FSX: Steam Edition - Grumman A-6E Intruder Add-On,379242,Virtavia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
Tennis in the Face,394290,10tons Ltd,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015
Last Horizon,394220,Pixeljam,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
The Rivers of Alice - Extended Version,411590,"Delirium Studios,pequeño salto mortal",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Thank You: The Game 2,419660,Endless Loop Studios,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
Survivor Squad: Gauntlets,331720,Endless Loop Studios,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
Black Shark 2: Republic Campaign,316961,Eagle Dynamics SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
Shadow Ninja: Apocalypse,389160,Boogygames Studios,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
Shadow Ninja: Endless Runner,420050,Boogygames Studios,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
ADOM (Ancient Domains Of Mystery),333300,"Thomas Biskup,Jochen Terstiege,Zeno Rogue,Krzysztof Dycha,Lucas Dieguez",0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
Statues Demo,415870,Room710Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Epic Battle Fantasy 4 - Soundtrack,419290,Phyrnna,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
Hero Siege - Wrath of Mevius (Digital Collector's Edition),385511,"Elias Viglione,Jussi Kukkonen",0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2015
Hero Siege - Wrath of Mevius,385510,"Elias Viglione,Jussi Kukkonen",0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2015
Knight Squad,294000,Chainsawesome Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Knight Squad - Extra Chivalrous,414780,Chainsawesome Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Magnetron,416390,Jay-Run,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Monster RPG 1,420240,Nooskewl,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
SCHOOLGIRL STRIKERS Mashup Set,403351,"Team NINJA,KOEI TECMO GAMES CO., LTD.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Trouble In The Manor,338530,Charyb Games,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Talisman - Character Pack #12 - Jester,267785,Nomad Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
Talisman - Character Pack #13 - Goblin Shaman,267786,Nomad Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
Affected Zone Tactics,386640,Light Vision Interactive,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2015
Ammunition Pack,410460,Light Vision Interactive,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2015
Explosionade - Soundtrack,408140,Mommy's Best Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
BADBLOOD,404400,Winnie Song,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015
Ladra,391180,Is Future Bright,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
ESCHATOS - Arranged Sound Track,409480,Qute,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Tank: M1A1 Abrams Battle Simulation,410550,"Sphere, Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1989
World War II GI,376750,TNT Team,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
Last Heroes,370710,Warfare Studios,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
Quatro Luzes,415980,Jardel Elias,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Higurashi When They Cry Hou - Ch.2 Watanagashi,410890,07th Expansion,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Conquest of Elysium 4,403950,Illwinter Game Design,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
Holy Potatoes! A Weapon Shop?! - Spud Tales: Journey to Olympus,391860,Daylight Studios,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
Starlord,410540,Third Millenium Software,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1993
Cinderella Escape! R12,408000,Hajime Doujin Circle,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Kero Rhythm,407070,Studio Pixel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Dinosaur Hunt - Stegosaurus Expansion Pack,408100,ANPA.US,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
Crystal Picnic Soundtrack,418600,Nooskewl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Catorize,418960,Anima Locus,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
OMSI 2 Add-on Vienna 1 - Line 24A,345680,ViewApp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
Marble Duel,338120,HeroCraft Krasnodar,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
OMSI 2 Add-on Vienna 2 - Line 23A,345681,ViewApp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
Mad Nords: Probably an Epic Quest Demo,417520,Dragon's Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
Train Simulator: DR BR 24 Loco Add-On,325972,Romantic Railroads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
The Purring Quest,409100,Valhalla Cats,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
GASP - Life on Mars,414210,Dark Day Interactive,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2015
Flashpoint Campaigns: Germany Reforged,411470,On Target Simulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015
Steel Ocean,390670,ICE Entertainment,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2015
Backgammon Blitz,395900,VooFoo Studios,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015
STEEL STRIDER,404100,ASTRO PORT,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
rFactor 2,365960,Studio 397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2013
rFactor 2 Demo,400330,Studio 397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2013
Caribbean Odyssey,414500,GameIndica Entertainment,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
"Invisible, Inc. Contingency Plan",376980,Klei Entertainment,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
"Invisible, Inc. Soundtrack",370650,Klei Entertainment,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
Mushihimesama,377860,"CAVE Interactive CO.,LTD.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Stardust Galaxy Warriors - Soundtrack,418080,Vasara Entertainment,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Stardust Galaxy Warriors: Stellar Climax,389650,Dreamloop Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Syber Steam Machine,353420,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Alienware Steam Machine,353390,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
Legend (1994),412380,Arcade Zone,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
Piercing Blow,382850,Zepetto Co.,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2015
TS Marketplace: HSA Scrap Wagons,326017,Fastline Simulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
Impossible Creatures Steam Edition,324680,"Relic Entertainment,THQ Nordic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003
Genesis Online,409510,Shumkov Dmitriy,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2015
RONIN - Special Edition Upgrade,411100,Tomasz Wacławek,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
TS Marketplace: RNA Barrier Wagons,326018,Fastline Simulation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
NOBUNAGA'S AMBITION: Tenshouki WPK HD Version - my GAMECITY GCコインシリアル,410750,"KOEI TECMO GAMES CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
NOBUNAGA'S AMBITION: Tenshouki WPK HD Version - GAMECITYオンラインユーザー登録シリアル,406570,"KOEI TECMO GAMES CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
NOBUNAGA'S AMBITION: Tenshouki WPK HD Version / 信長の野望・天翔記 with パワーアップキット HD Version,370730,"KOEI TECMO GAMES CO., LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
Turbo Pug,418070,"Space Cat Studios,SnowFlame,Back To Basics Gaming",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Bleeding Border,416290,Curse Box Studios,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Written in the Sky,416130,Unwonted Studios,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2015
Where Angels Cry: Tears of the Fallen (Collector's Edition),413470,Cateia Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Drone Zero Gravity™ - OST,418090,Isaac Nichols,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Fallout 4,377160,Bethesda Game Studios,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
FSX: Steam Edition - Discover Australia and New Zealand Add-On,379559,First Class Simulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015
Steam Controller,353370,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Lovely Weather We're Having,404150,Julian Glander,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2015
Krosmaster - Water Element Pack,401450,Ankama Studio,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015
Tales of Zestiria - Evangelion Costume Set,382467,BANDAI NAMCO Studio Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
Cinderella Escape! R12 Demo,408010,Hajime Doujin Circle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Act 2 Soundtrack,372310,Prologue Games,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Draw a Stickman: EPIC 2,403180,Hitcents,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Defend The Highlands,374830,Kilted Camel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
The Odyssey: Winds of Athena,416080,Liquid Dragon Studios,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015
Down Here,387690,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Enemy Empire,387680,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
Prominence,270230,Digital Media Workshop,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Girlfriend Rescue - Deluxe Contents,409180,Aldorlea Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015
Aqua Panic !,340700,Eko Software,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Aqua Panic! - Heaven Pack,346261,Eko Software,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Aqua Panic! - Inferno Pack,346260,Eko Software,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Without Within 2,398980,InvertMouse,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Without Within 2 Demo,399010,InvertMouse,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Without Within 2 - Digital artbook,399021,InvertMouse,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Mystery Expedition: Prisoners of Ice,397960,Lazy Turtle Games,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
Liftoff,410340,LuGus Studios,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2015
Questria: Rise of the Robot Skullfaces,374420,AltImage Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015
Bomb The Monsters!,355020,Finalboss game studio,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
Super Trench Attack 2,385360,Retro Army Limited,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015
Starpoint Gemini 2: Titans,411420,Little Green Men Games,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015
Euro Truck Simulator 2 - Japanese Paint Jobs Pack,388472,SCS Software,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
Mini Metro,287980,Dinosaur Polo Club,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015
Diabolical,416640,Choice of Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015
