app_name,price,id,developer,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,Year
Frozen Cortex,24.99,237350,Mode 7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2015.0
Robot Roller-Derby Disco Dodgeball,9.99,270450,Erik Asmussen,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2015.0
WAKFU - Justice Pack,39.99,349960,Ankama Studio,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2015.0
Men of War: Assault Squad 2 - Iron Fist,9.99,327130,Digitalmindsoft,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015.0
Medieval Engineers,19.99,333950,Keen Software House,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015.0
Reassembly,14.99,329130,Anisoptera Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
Battle of Empires : 1914-1918 - Russian Empire,4.99,340610,Great War Team,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015.0
The Book of Unwritten Tales 2,29.99,279940,KING Art,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Medieval Engineers - Deluxe,4.99,346360,Keen Software House,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015.0
The Book of Unwritten Tales 2 Almanac Edition Extras,10.0,346230,KING Art,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Inbetween Land,6.99,345540,Specialbit Studio,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Fatty Maze's Adventures,5.99,349780,Five Cubed,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015.0
Forward to the Sky - Original Sound Track,0.0,348690,Animu Game,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2015.0
Camera Obscura Soundtrack,0.99,343300,Trenton Ng,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
BR Blue Class 20 Add-On Livery,4.99,295173,RailSimulator.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
BR Railfreight Class 20 Add-On Livery,4.99,295174,RailSimulator.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
RIDE: Yamaha 2015 Bike Models,3.99,345900,Milestone S.r.l.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2015.0
Raptor: Call of The Shadows - 2015 Edition,4.99,336060,DotEmu,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.0
Let There Be Life,5.99,340950,Backward pieS,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Decay: The Mare,9.99,323720,Shining Gate Software,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
The Escapists,17.99,298630,Mouldy Toof Studios,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2015.0
Reload,4.99,330370,Top3Line s.r.o.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
InnerCube,3.99,344270,Schell Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
SanctuaryRPG: Black Edition,7.99,328760,Black Shell Games,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015.0
The Escapists - Fhurst Peak Correctional Facility,0.99,349310,Mouldy Toof Studios,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015.0
Shipwreck,2.99,342490,Brushfire Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2014.0
Siege of Turtle Enclave,4.99,340920,The Conjurer's Tower,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014.0
Sword Daughter,6.99,342450,Hanabira,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Abomination Tower,4.99,340390,Amethyst Quarter,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
War of the Human Tanks - ALTeR,12.99,301920,Yakiniku Banzai,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
Aveyond 3-4: The Darkthrop Prophecy,9.99,321890,"Amaranth Games, LLC",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015.0
Plush,3.99,341820,Red Head Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015.0
Wooden Floor,1.99,348790,pheenix93,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
A.V.,6.99,341750,FirstForever Studios,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
DP Animation Maker,69.99,341960,DesktopPaints,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015.0
A.V. - Digital Sound Track,2.99,342051,FirstForever Studios,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
A.V. - Digital Art Book,0.99,342050,FirstForever,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Veteran Combat,1.99,351420,CyberphobX,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Call of the Ninja!,6.99,350330,Lee Page,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012.0
Gas Guzzlers Extreme: Full Metal Zombie,6.99,277821,Gamepires,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015.0
Agent Awesome,9.99,345220,Chaos Industries,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
David.,1.99,346180,Fermenter Games,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014.0
StaudSoft's Synthetic World Beta,9.99,343320,StaudSoft,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2014.0
Total War: ATTILA,44.99,325610,Creative Assembly,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015.0
Bonetown - The Power of Death,7.99,350840,CPsoft,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Alien: Isolation - Season Pass,19.99,324020,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Alien: Isolation: - Lost Contact,7.99,282515,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Trapper Blood Eagle Skin Pack,4.99,341848,Turtle Rock Studios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Robinson Crusoe and the Cursed Pirates,9.99,334480,MagicIndie,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Evolve Stage 2,0.0,273350,Turtle Rock Studios,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015.0
Rocksmith® 2014 – Seether - “Remedy”,2.99,342766,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
Rocksmith® 2014 – Seether - “Fake It”,2.99,342767,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
Rocksmith® 2014 – Seether - “Broken”,2.99,342768,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
Vindictus: Ultimate Starter Package,0.0,346720,Nexon,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2015.0
Tasty Blue,5.99,345200,Dingo Games,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Stock Car Extreme,14.99,273840,Reiza Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2015.0
X-Plane 10 AddOn - Carenado - CT210M Centurion II,29.99,339383,Carenado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
Magicmaker - Soundtrack,4.99,349370,Tasty Stewdios LLC,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015.0
Ephemerid: Original Soundtrack,4.99,347110,SuperChop Games,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
FSX: Steam Edition - Dangerous Approaches Add-On,16.99,343955,Jane Rachel Whittaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
Fantasy Grounds - Fiery Dragon Modern & Sci-Fi Token and Portrait Pack,8.99,349820,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2015.0
Starlaxis Supernova Edition,6.99,336200,Spiderwork Games,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
Medic Savior Skin Pack,4.99,341845,Turtle Rock Studios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Dead State Original Soundtrack,7.99,336810,DoubleBear Productions,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015.0
Purgatory: War of the Damned,14.99,284910,Ironsun Studios,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015.0
CroNix - Gold starter Pack,29.99,346542,MAGICS,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015.0
CroNix - Silver starter Pack,19.99,346541,MAGICS,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015.0
CroNix - Bronze starter Pack,9.99,346540,MAGICS,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015.0
GunWorld,1.99,349950,m07games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014.0
Cubicity,2.99,335550,Bubble Head Games,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Musclecar Online,5.99,346440,Psychic Software,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2015.0
Ratz Instagib – Original Soundtrack,3.99,347070,"Lino Slahuschek,Jazzsticks",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Harold,9.99,338890,Moon Spider Studio,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2015.0
Tokyo School Life,14.99,320760,"M2 Co.,LTD",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
TerraTech,19.99,285920,Payload Studios,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015.0
Crystal Story II - Soundtrack,2.99,346480,MDKSound,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015.0
RPG Maker VX Ace - DS+ Expansion - Retro SciFi,14.99,337902,"Archeia,Enterbrain",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015.0
RPG Maker VX Ace - Retroperspective Music Pack,24.99,337900,Enterbrain,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015.0
Goats on a Bridge,4.99,335840,Cabygon,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
RPG Maker VX Ace - Shrouded Wonder Music Pack,4.99,333090,Elijah Mills,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015.0
RPG Maker VX Ace - Winter Wonderland Tiles,9.99,337901,Sherman 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015.0
TerraTech R&D Pack,9.99,331930,Payload Studios,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
RPG Maker VX Ace - Nightmares Music Pack,24.99,291470,JDB Artist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015.0
Penumbra: Necrologue,0.0,346290,CounterCurrent Games,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Goats on a Bridge - OST,1.99,349080,Cabygon,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Terra Lander,5.99,338550,"DM Media,Dark Computer Entertainment Ltd.",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Rocksmith® 2014 – Poison - “Every Rose Has Its Thorn”,2.99,342765,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
Darkest Dungeon Soundtrack,9.99,345800,Stuart Chatwood,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015.0
Mystery Masters: Psycho Train Deluxe Edition,9.99,344790,Alawar,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
FSX: Steam Edition - Discover Great Britain Add-On,16.99,343951,First Class Simulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
Ski Park Tycoon,9.99,346240,Jan Zizka,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015.0
Ephemerid: A Musical Adventure,1.99,335920,SuperChop Games,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Pizzarian,3.99,340380,Alex Jedraszczak,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014.0
Just Get Through,4.99,338190,Retrific,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2015.0
MagNets,7.99,343020,Total Monkery,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
SickBrick,19.99,341860,"Maxwolf,Fox",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
The Tiny Tale 2,6.99,340720,Running Pillow,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
Survivalist,4.99,340050,Bob the Game Development Bot,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2015.0
Steam Heroes,5.99,341160,ProjectorGames,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014.0
eden*,19.99,315810,minori,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Exodus Wars: Fractured Empire,9.99,297270,Membraine Studios,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
The Bluecoats: North vs South,4.99,347030,Little World Studio,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012.0
The Guilt and the Shadow,8.99,332630,oophok,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Bloodline Champions - Huntress Pack,9.99,338200,Stunlock Studios,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Bloodline Champions - Warrior Pack,19.99,338201,Stunlock Studios,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Undead Shadows,3.99,346920,Ignition Games Inc.,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Stay Dead Evolution,5.99,341070,Brucefilm,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Bloodline Champions - Warchief Pack,49.99,338202,Stunlock Studios,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
To Be or Not To Be,4.99,324710,Tin Man Games,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Deathtrap,19.99,310510,NeocoreGames,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015.0
Drew and the Floating Labyrinth,4.99,346200,Dust Scratch Games,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
The Interview,1.99,348380,Anothink,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Front Office Football Seven,18.99,344340,Solecismic Software,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2014.0
Rooster Teeth vs. Zombiens: Remember the Bungalow,0.99,346890,"Team Chaos, LLC",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015.0
Predestination,29.99,340210,Brain and Nerd Ltd,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
Seven Kingdoms 2 HD,9.99,338800,Enlight Software Limited,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015.0
Inquisitor - Deluxe Edition Upgrade,4.99,348310,"CINEMAX, s.r.o.",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2012.0
Datswer,3.99,348000,Behtam Developer,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Class 08 Triple Grey Livery Add-On,4.99,295181,RailSimulator.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
Castle In The Darkness,9.99,262960,"Matt Kap,Nicalis, Inc.",0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015.0
Class 08 InterCity Livery Add-On,4.99,295182,RailSimulator.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
Unlimited Escape,4.99,322030,Carlo D'Apostoli Projects,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
VEGAS Movie Studio 13 Platinum - Steam Powered,49.99,330070,MAGIX Software GmbH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015.0
Cities XXL,9.99,313010,Focus Home Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2015.0
Vulture for NetHack,2.99,341390,DarkArts Studios,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2005.0
Garden Rescue,3.99,346210,Rainbow Games,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015.0
Natural Soccer,9.99,347690,Thorsten Schleinzer,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015.0
Battle Ranch: Pigs vs Plants,1.99,340070,Playboom,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
Particula,0.99,343360,Microblast Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
Formula Truck 2013,9.99,273750,Reiza Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2013.0
Dreamscape,9.99,271990,Aldorlea Games,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015.0
Fantasy Grounds - Fiery Dragon Counter Collection: Paragon 2,9.99,347104,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015.0
Fantasy Grounds - Fiery Dragon Counter Collection: Epic 2,7.99,347105,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2015.0
Fantasy Grounds - Rite Publishing Fantastic Maps - Lairs Pack,19.99,347102,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2015.0
Astro Emporia,0.99,346080,Squirrelbot Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
d20 Modern SRD Ruleset,9.99,347100,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2015.0
Infect and Destroy,6.99,305660,FarrugiaSoft,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2015.0
Nightmares from the Deep 3: Davy Jones,9.99,284810,Artifex Mundi,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014.0
Dino D-Day Comic - Issue #1,0.99,344290,800 North and Digital Ranch,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
CAFE 0 ~The Drowned Mermaid~,6.99,335660,roseVeRte,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011.0
Supreme League of Patriots - Episode 3: Ice Cold in Ellis,5.99,336730,No Bull Intentions,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
CAFE 0 ~The Drowned Mermaid~ - Japanese Voice Add-On,1.99,336460,roseVeRte,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015.0
Grand Class Melee 2,9.99,340440,Gigatross Games,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015.0
Supreme League of Patriots,5.99,331760,No Bull Intentions,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Supreme League of Patriots - Episode 2: Patriot Frames,5.99,336710,No Bull Intentions,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Making History: The Great War,29.99,279140,"Muzzy Lane Software,Factus Games",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2015.0
Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,29.99,282900,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015.0
Hyperdimension Neptunia Re;Birth1 Additional Content2 / コンテンツ追加パック２ / 內容補充包２,0.99,319018,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015.0
Hyperdimension Neptunia Re;Birth1 Additional Content3 / コンテンツ追加パック３ / 內容補充包３,0.99,319011,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015.0
Hyperdimension Neptunia Re;Birth1 Histoire Battle Entry / イストワールバトル参加ライセンス / 伊絲特媧兒參戰許可,0.99,319016,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015.0
Hyperdimension Neptunia Re;Birth1 Peashy Battle Entry / ピーシェバトル参加ライセンス / 畢雪參戰許可,0.99,319015,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015.0
Hyperdimension Neptunia Re;Birth1 Plutia Battle Entry / プルルートバトル参加ライセンス / 普露露特參戰許可,0.99,319014,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015.0
Life is Strange - Episode 1,0.0,319630,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Forward to the Sky,7.99,333250,Animu Game,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015.0
Zombeer,4.99,262190,"Moonbite Games,PadaOne Games",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0
Usagi Yojimbo: Way of the Ronin,4.99,338260,HappyGiant,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Unhack:Destruction,0.99,343580,InvertMouse,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Gene,0.99,343250,Vital Games Ltd,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
Train Simulator: DB BR 605 ICE TD Add-On,19.99,277755,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
Drive to Hell,4.99,334840,Ghost Crab Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014.0
Transformice,0.0,335240,Atelier 801,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,2015.0
SLAMMED!,6.99,343370,Choice of Games,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2013.0
EDEN STAR,19.99,259570,Flix Interactive,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015.0
Stardust Vanguards,3.99,341530,Zanrai Interactive,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
BR Standard Class 4MT Loco Add-On,6.99,295162,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
FSX: Steam Edition - Discover Arabia Add-On,16.99,343952,First Class Simulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015.0
Destructamundo,4.99,323020,MiniVisions,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015.0
